	SubjectID1	SubjectID2	Group1	Group2	Distance
392	L2S204	L5S240	No	Yes	0.7579464912414551
393	L2S222	L1S8	No	Yes	0.8538526296615601
394	L2S222	L3S242	No	Yes	0.8490312695503235
395	L2S222	L5S104	No	Yes	0.7601975798606873
396	L2S222	L1S140	No	Yes	0.8411107659339905
397	L2S222	L2S240	No	Yes	0.7165583372116089
398	L2S222	L3S378	No	Yes	0.824598491191864
399	L2S222	L5S240	No	Yes	0.7522792220115662
400	L3S294	L1S8	No	Yes	0.8233554363250732
401	L3S294	L3S242	No	Yes	0.806038498878479
402	L3S294	L5S104	No	Yes	0.6488690972328186
403	L3S294	L1S140	No	Yes	0.8008741140365601
404	L3S294	L2S240	No	Yes	0.5840920209884644
405	L3S294	L3S378	No	Yes	0.7738324403762817
406	L3S294	L5S240	No	Yes	0.6489013433456421
407	L3S313	L1S8	No	Yes	0.7268422842025757
408	L3S313	L3S242	No	Yes	0.6966262459754944
409	L3S313	L5S104	No	Yes	0.4971460402011871
410	L3S313	L1S140	No	Yes	0.6962246298789978
411	L3S313	L2S240	No	Yes	0.4560109078884125
412	L3S313	L3S378	No	Yes	0.6664527058601379
413	L3S313	L5S240	No	Yes	0.5044916868209839
414	L3S341	L1S8	No	Yes	0.710880696773529
415	L3S341	L3S242	No	Yes	0.7017267942428589
416	L3S341	L5S104	No	Yes	0.523026168346405
417	L3S341	L1S140	No	Yes	0.7074957489967346
418	L3S341	L2S240	No	Yes	0.4976193606853485
419	L3S341	L3S378	No	Yes	0.6548957228660583
420	L3S341	L5S240	No	Yes	0.5174840092658997
421	L3S360	L1S8	No	Yes	0.814742386341095
422	L3S360	L3S242	No	Yes	0.8015478849411011
423	L3S360	L5S104	No	Yes	0.718693733215332
424	L3S360	L1S140	No	Yes	0.8493368029594421
425	L3S360	L2S240	No	Yes	0.6935192346572876
426	L3S360	L3S378	No	Yes	0.8040785789489746
427	L3S360	L5S240	No	Yes	0.7194824814796448
428	L5S155	L1S8	No	Yes	0.683936357498169
429	L5S155	L3S242	No	Yes	0.6454973220825195
430	L5S155	L5S104	No	Yes	0.1246543303132057
431	L5S155	L1S140	No	Yes	0.6370367407798767
432	L5S155	L2S240	No	Yes	0.3083355128765106
433	L5S155	L3S378	No	Yes	0.5899792313575745
434	L5S155	L5S240	No	Yes	0.1056369766592979
435	L5S174	L1S8	No	Yes	0.7283105850219727
436	L5S174	L3S242	No	Yes	0.6976096630096436
437	L5S174	L5S104	No	Yes	0.206668809056282
438	L5S174	L1S140	No	Yes	0.6879580616950989
439	L5S174	L2S240	No	Yes	0.2742398679256439
440	L5S174	L3S378	No	Yes	0.6415248513221741
441	L5S174	L5S240	No	Yes	0.2223918437957764
442	L5S203	L1S8	No	Yes	0.717838704586029
443	L5S203	L3S242	No	Yes	0.6874123215675354
444	L5S203	L5S104	No	Yes	0.1957883685827255
445	L5S203	L1S140	No	Yes	0.6790083050727844
446	L5S203	L2S240	No	Yes	0.3013544976711273
447	L5S203	L3S378	No	Yes	0.6327453851699829
448	L5S203	L5S240	No	Yes	0.2579267024993896
449	L5S222	L1S8	No	Yes	0.7103648781776428
450	L5S222	L3S242	No	Yes	0.6766354441642761
451	L5S222	L5S104	No	Yes	0.121870718896389
452	L5S222	L1S140	No	Yes	0.6651126742362976
453	L5S222	L2S240	No	Yes	0.2409735918045044
454	L5S222	L3S378	No	Yes	0.6186051964759827
455	L5S222	L5S240	No	Yes	0.1813632994890213
456	L1S208	L1S8	No	Yes	0.5204241871833801
457	L1S208	L3S242	No	Yes	0.5543487668037415
458	L1S208	L5S104	No	Yes	0.7232891321182251
459	L1S208	L1S140	No	Yes	0.4543546140193939
460	L1S208	L2S240	No	Yes	0.74178147315979
461	L1S208	L3S378	No	Yes	0.4841398894786835
462	L1S208	L5S240	No	Yes	0.7135613560676575
463	L1S257	L1S8	No	Yes	0.5201699137687683
464	L1S257	L3S242	No	Yes	0.5527235865592957
465	L1S257	L5S104	No	Yes	0.7409539222717285
466	L1S257	L1S140	No	Yes	0.3948728442192078
467	L1S257	L2S240	No	Yes	0.782240629196167
468	L1S257	L3S378	No	Yes	0.4473778605461121
469	L1S257	L5S240	No	Yes	0.7416874766349792
